,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
101,2,RandomOverSampler,RandomUnderSampler,0.01,1,0.01,1.0,0.5643572630837429,1.0,0.7963967979665005
102,2,RandomOverSampler,RandomUnderSampler,0.01,1.25,0.0125,0.9457656001557833,0.5125897330432435,0.9997127717130884,0.7751347418367904
103,2,RandomOverSampler,RandomUnderSampler,0.01,1.5,0.015,0.9108564583948129,0.52600068934356,0.9995011282003153,0.7876347499614283
104,2,RandomOverSampler,RandomUnderSampler,0.01,1.75,0.0175,0.8596615360518843,0.5045798690747597,0.9991332705000744,0.7832866763821086
105,2,RandomOverSampler,RandomUnderSampler,0.01,2,0.02,0.8269237861543137,0.46141872578670967,0.9988762800841778,0.7864145230419196
106,2,RandomOverSampler,RandomUnderSampler,0.05,1,0.05,1.0,0.5612490506895539,1.0,0.7839572412093654
107,2,RandomOverSampler,RandomUnderSampler,0.05,1.25,0.0625,0.9450459397932314,0.5182353926156014,0.9997077324064971,0.7709882242718517
108,2,RandomOverSampler,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.9009979824429613,0.5112452699685185,0.99943561899216,0.783220799909589
109,2,RandomOverSampler,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8696023946463131,0.5089996677902298,0.9992138973740705,0.7952517667227997
110,2,RandomOverSampler,RandomUnderSampler,0.05,2,0.1,0.8318944705841895,0.49070121177732806,0.9989165909818428,0.7953835440417522
111,2,RandomOverSampler,RandomUnderSampler,0.1,1,0.1,1.0,0.5086405049427084,1.0,0.7550231258065226
112,2,RandomOverSampler,RandomUnderSampler,0.1,1.25,0.125,0.9537799564030015,0.5324820194827777,0.9997581231870114,0.7636843917420857
113,2,RandomOverSampler,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.9221155707738042,0.517997647580528,0.9995716749375285,0.7796750766011163
114,2,RandomOverSampler,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8864522149142277,0.47643865567570626,0.9993348359075315,0.7710192398328892
115,2,RandomOverSampler,RandomUnderSampler,0.1,2,0.2,0.8289140054538698,0.4806522008001711,0.9988964365487437,0.7909695818029562
116,2,RandomOverSampler,RandomUnderSampler,0.2,1,0.2,1.0,0.48906959758076207,1.0,0.7389774024980499
117,2,RandomOverSampler,RandomUnderSampler,0.2,1.25,0.25,0.9522741763160306,0.5179232237986372,0.9997480453356286,0.7594774146850065
118,2,RandomOverSampler,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.912509516812744,0.4833324270028599,0.9995112060516981,0.7673068295461553
119,2,RandomOverSampler,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8644970197999624,0.45791863873847605,0.9991735841910059,0.7670044873999462
120,2,RandomOverSampler,RandomUnderSampler,0.2,2,0.4,0.824171909504404,0.4540537087676929,0.9988510838051541,0.7745354745247515
121,2,RandomOverSampler,RandomUnderSampler,0.4,1,0.4,1.0,0.49431182761565556,1.0,0.7389975637867344
122,2,RandomOverSampler,RandomUnderSampler,0.4,1.25,0.5,0.9513841544281056,0.5188032163319672,0.9997430062829704,0.7633967776549061
123,2,RandomOverSampler,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8940455271621237,0.46793388020273563,0.9993902677721704,0.7546804854568578
124,2,RandomOverSampler,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8801287908282782,0.5005436794735822,0.9992894841796753,0.7671952460144386
125,2,RandomOverSampler,RandomUnderSampler,0.4,2,0.8,0.8172253491339841,0.4720821989293965,0.9987906164429233,0.7871160993678951
126,2,SMOTE,RandomUnderSampler,0.01,1,0.01,1.0,0.5620991376116236,1.0,0.7761185233942038
127,2,SMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.9421277307521988,0.5138246330483991,0.9996926149945896,0.7717355360932564
128,2,SMOTE,RandomUnderSampler,0.01,1.5,0.015,0.9061846317151294,0.5266745040701203,0.9994708949000998,0.7797960077723536
129,2,SMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.8658387120394269,0.5196173245761397,0.9991786217200641,0.7875742945316069
130,2,SMOTE,RandomUnderSampler,0.01,2,0.02,0.8139774512223878,0.4724445495276555,0.9987654186402997,0.7787370142898566
131,2,SMOTE,RandomUnderSampler,0.05,1,0.05,1.0,0.5195172721514429,1.0,0.7637301191128772
132,2,SMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.9474362756514603,0.5159317752400998,0.999722849310538,0.7588967735925873
133,2,SMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.9047178750827563,0.5039235220945856,0.999460814763317,0.779326982710202
134,2,SMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8640732435392605,0.48325421478405345,0.9991735857146056,0.7753323996905813
135,2,SMOTE,RandomUnderSampler,0.05,2,0.1,0.8262441394913639,0.4794832367296589,0.9988561180330793,0.7827974981559102
136,2,SMOTE,RandomUnderSampler,0.1,1,0.1,1.0,0.5062797845479908,1.0,0.7634425172126545
137,2,SMOTE,RandomUnderSampler,0.1,1.25,0.125,0.9493756321676635,0.5248426670556409,0.9997329274158544,0.7713564713268127
138,2,SMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.9030880607639913,0.510222182352823,0.999450736658001,0.7750944273840592
139,2,SMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8754203973599678,0.4785228300524113,0.9992592503715934,0.7749789294424769
140,2,SMOTE,RandomUnderSampler,0.1,2,0.2,0.8292896717639684,0.4651216844423347,0.9988964360408771,0.7827223024801027
141,2,SMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.5006868706294358,1.0,0.7469370921076375
142,2,SMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9433578251156535,0.503154866365733,0.9996976537933142,0.7591951972666118
143,2,SMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.9078399471722041,0.5081576222842155,0.9994809732593494,0.7836603282304921
144,2,SMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8586055395344661,0.4740376273018181,0.9991231941722916,0.7794036972057989
145,2,SMOTE,RandomUnderSampler,0.2,2,0.4,0.8193434449535644,0.4629911453166146,0.9988107708760227,0.7791564219452642
146,2,SMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.4765325043025165,1.0,0.7469626785013391
147,2,SMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9425755544267863,0.47337055290560326,0.9996926152485228,0.750740940886679
148,2,SMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.901534323266897,0.5069375209803003,0.999440658806618,0.7795541291806034
149,2,SMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8739456524573193,0.48504052178470847,0.999249173028077,0.7751859064995559
150,2,SMOTE,RandomUnderSampler,0.4,2,0.8,0.8126309886175738,0.48216285112118407,0.9987402261702758,0.7915099043803253
152,2,ADASYN,RandomUnderSampler,0.01,1.25,0.0125,0.9386350189752758,0.5308885432163126,0.9996674184616324,0.7876549234370694
153,2,ADASYN,RandomUnderSampler,0.01,1.5,0.015,0.8847564450312383,0.5065548682152528,0.9993247580561485,0.7873928713696783
154,2,ADASYN,RandomUnderSampler,0.01,1.75,0.0175,0.8667594207985504,0.5094735773079566,0.9991836605187887,0.7755084139967685
155,2,ADASYN,RandomUnderSampler,0.01,2,0.02,0.8018939509246323,0.4451951038673081,0.9986495171280305,0.7702625966212393
157,2,ADASYN,RandomUnderSampler,0.05,1.25,0.0625,0.9373326429452831,0.5144303252740732,0.9996623804247076,0.7796347540237472
158,2,ADASYN,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.902042043370788,0.5147026516803324,0.9994356169606935,0.7837611184246392
159,2,ADASYN,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8730457651437419,0.4989027331760493,0.9992390928912943,0.779306837670793
160,2,ADASYN,RandomUnderSampler,0.05,2,0.1,0.8258492065362694,0.4533530228902559,0.9988661986777284,0.7581912909813839
162,2,ADASYN,RandomUnderSampler,0.1,1.25,0.125,0.9502119435298988,0.5428706553662377,0.9997379667224457,0.7840231501804359
163,2,ADASYN,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.9135378395922352,0.5171121041180242,0.9995162456122226,0.7835541413675602
164,2,ADASYN,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8849194859906693,0.5042489115918947,0.9993247593258152,0.7916254226335021
165,2,ADASYN,RandomUnderSampler,0.1,2,0.2,0.8213189553390341,0.45844339411134294,0.9988309283563217,0.7826618348633246
167,2,ADASYN,RandomUnderSampler,0.2,1.25,0.25,0.9396671007882658,0.5170759532300157,0.9996774978366151,0.7796145886727437
168,2,ADASYN,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.9032644439922335,0.46021491173783885,0.999450736658001,0.7547262006406926
169,2,ADASYN,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8711561131430214,0.48104637574068654,0.9992290160556447,0.783191327542254
170,2,ADASYN,RandomUnderSampler,0.2,2,0.4,0.8181656050205074,0.49810921035264977,0.998800694802173,0.7995905454727447
171,2,ADASYN,RandomUnderSampler,0.4,1,0.4,1.0,0.49752605298194,1.0,0.7430177291377379
172,2,ADASYN,RandomUnderSampler,0.4,1.25,0.5,0.9422140989520574,0.49560435654813484,0.9996926149945894,0.7674479301307149
173,2,ADASYN,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.9112421489711396,0.48912379848420817,0.9995011289621152,0.7750393889346171
