,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
74,1,ADASYN,RandomUnderSampler,0.4,2,0.8,0.8141317699068654,0.4474533897290332,0.9987603778101086,0.7787277397720762
75,1,SVMSMOTE,RandomUnderSampler,0.01,1,0.01,0.998971962047904,0.4852026756435153,0.9999949609473419,0.7432301231751961
76,1,SVMSMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.9236165327675678,0.4551008278330606,0.9995767160216531,0.7594385946781511
77,1,SVMSMOTE,RandomUnderSampler,0.01,1.5,0.015,0.8710254484858883,0.4556378406361394,0.9992189374424619,0.7678378247955984
78,1,SVMSMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.839298088659745,0.4264236524792572,0.9989669812544906,0.7624548699932021
79,1,SVMSMOTE,RandomUnderSampler,0.01,2,0.02,0.8118854614335346,0.4163469314282236,0.9987402218534095,0.7702184083818313
80,1,SVMSMOTE,RandomUnderSampler,0.05,1,0.05,1.0,0.47043507411822344,1.0,0.7389425050256978
81,1,SVMSMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.9252943433262224,0.44744065702769725,0.9995867943809028,0.7429936615638254
82,1,SVMSMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.8725773751291582,0.46198935085623694,0.9992239772569199,0.7671913194176161
83,1,SVMSMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8368941529398658,0.43167631998946626,0.9989518638425829,0.7704804320129903
84,1,SVMSMOTE,RandomUnderSampler,0.05,2,0.1,0.8025401881953563,0.42584763190502695,0.9986444788371722,0.7783246074317199
85,1,SVMSMOTE,RandomUnderSampler,0.1,1,0.1,1.0,0.47139901785765453,1.0,0.734543291157526
86,1,SVMSMOTE,RandomUnderSampler,0.1,1.25,0.125,0.920149441395074,0.4617345974939595,0.9995515189808295,0.7468673012252524
87,1,SVMSMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8705541084881707,0.45192376104034315,0.9992088593371458,0.7750758011644393
88,1,SVMSMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.823338027885665,0.4293611298470549,0.9988309281023884,0.7699804238883525
89,1,SVMSMOTE,RandomUnderSampler,0.1,2,0.2,0.8120304849601772,0.3946617082336941,0.998735183308618,0.7535517579644402
90,1,SVMSMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.5090296264248252,1.0,0.759235519843981
91,1,SVMSMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9215400728729769,0.46773346216829326,0.9995666369006038,0.7633727222679504
92,1,SVMSMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.8636583280162237,0.4536795737986619,0.9991584693184313,0.7629439994715735
93,1,SVMSMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8278654304381627,0.44671323319939377,0.9988712382382532,0.7706819677157768
94,1,SVMSMOTE,RandomUnderSampler,0.2,2,0.4,0.7956991891013075,0.4146632409379979,0.9985890490039999,0.7699912822230244
95,1,SVMSMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.5142393676703656,1.0,0.7557905826673365
96,1,SVMSMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9163314084460745,0.46605491010980754,0.9995313632780638,0.7756106823875157
97,1,SVMSMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8563816668215969,0.47704393491576813,0.9991080775221837,0.7914091385600917
98,1,SVMSMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8225366899587616,0.40985196451891753,0.9988309273405884,0.7623191945136597
99,1,SVMSMOTE,RandomUnderSampler,0.4,2,0.8,0.7973625525996246,0.4297890035019865,0.9985840056344756,0.782657944827372
100,1,no_resampling,no_resampling,NA,NA,NA,1.0,0.3940181691451883,1.0,0.6764522040593396
101,2,RandomOverSampler,RandomUnderSampler,0.01,1,0.01,1.0,0.5209631256658241,1.0,0.7553510543464333
102,2,RandomOverSampler,RandomUnderSampler,0.01,1.25,0.0125,0.9468197679023163,0.5285760848563396,0.9997178102578801,0.7675836015479385
103,2,RandomOverSampler,RandomUnderSampler,0.01,1.5,0.015,0.8948597832310154,0.4488756709216397,0.9993953086023616,0.750499062294929
104,2,RandomOverSampler,RandomUnderSampler,0.01,1.75,0.0175,0.8707712311634515,0.49179557555497644,0.9992239785265866,0.7753727060186748
105,2,RandomOverSampler,RandomUnderSampler,0.01,2,0.02,0.8035114657317719,0.4712352637155545,0.998664640126471,0.7907478523129341
106,2,RandomOverSampler,RandomUnderSampler,0.05,1,0.05,1.0,0.49509675545741666,1.0,0.742957253396322
107,2,RandomOverSampler,RandomUnderSampler,0.05,1.25,0.0625,0.9547085113381891,0.5064242619948962,0.9997631614778696,0.7671952135158874
108,2,RandomOverSampler,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.9045757820139642,0.4847016885214635,0.9994608152711837,0.7710998565513951
109,2,RandomOverSampler,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8629944041988533,0.4567641754475087,0.999168548693414,0.7588122709004479
110,2,RandomOverSampler,RandomUnderSampler,0.05,2,0.1,0.8102799968993846,0.48267900543438386,0.9987301475570931,0.7868633746284298
111,2,RandomOverSampler,RandomUnderSampler,0.1,1,0.1,1.0,0.481725755223537,1.0,0.7306843876797667
112,2,RandomOverSampler,RandomUnderSampler,0.1,1.25,0.125,0.9496888571657223,0.5280786436345501,0.9997329284315875,0.7714828113537913
113,2,RandomOverSampler,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8993127601602617,0.493181281195584,0.999425542664377,0.7751200097154418
114,2,RandomOverSampler,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8740603590739792,0.47975319726874616,0.9992491735359437,0.7672665232180618
115,2,RandomOverSampler,RandomUnderSampler,0.1,2,0.2,0.821124116319913,0.4826197397910478,0.9988258882879304,0.7831106702005591
116,2,RandomOverSampler,RandomUnderSampler,0.2,1,0.2,1.0,0.49356302579667943,1.0,0.7348913647368457
117,2,RandomOverSampler,RandomUnderSampler,0.2,1.25,0.25,0.9486008087074298,0.4967007060753958,0.9997278888710628,0.7590487040755864
118,2,RandomOverSampler,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.9092973685021424,0.4848499611795488,0.9994910506028656,0.7629076238026213
119,2,RandomOverSampler,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8770766732648945,0.4802880767997973,0.9992693294926427,0.7671200300270363
120,2,RandomOverSampler,RandomUnderSampler,0.2,2,0.4,0.8239627814619428,0.47355932300358017,0.9988510825354876,0.7830703963710169
121,2,RandomOverSampler,RandomUnderSampler,0.4,1,0.4,1.0,0.5174130642569084,1.0,0.7392394505031223
122,2,RandomOverSampler,RandomUnderSampler,0.4,1.25,0.5,0.947745649693639,0.5079722459948779,0.9997228495644712,0.7673820374089197
123,2,RandomOverSampler,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.9086864017720753,0.49486981364614363,0.9994860125659407,0.7751200015908041
124,2,RandomOverSampler,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.854211173017623,0.4782068254277226,0.9990980004326009,0.775105285718731
125,2,RandomOverSampler,RandomUnderSampler,0.4,2,0.8,0.8268187394202965,0.4930853951275509,0.9988762813538445,0.7872517829720753
