,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
51,2,ADASYN,RandomUnderSampler,0.1,1.25,0.125,0.5925026709662616,0.3971396982792809,0.9927981770976292,0.8128841861044214
52,2,ADASYN,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.5866797762168298,0.3886312833270986,0.9913304860151162,0.8126624606761284
53,2,ADASYN,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.5792614111480578,0.3906589368325858,0.9911557992624747,0.8207942363709391
54,2,ADASYN,RandomUnderSampler,0.1,2,0.2,0.5685398724183415,0.38491522854162497,0.9908736051358146,0.820612827020698
55,2,ADASYN,RandomUnderSampler,0.2,1,0.2,0.6014859423567434,0.41709204708033537,0.9903227478740343,0.8172389500416158
56,2,ADASYN,RandomUnderSampler,0.2,1.25,0.25,0.5884851349511981,0.41044051119042957,0.9900338380124578,0.8211234204131597
57,2,ADASYN,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.5828138630257749,0.39743756248561213,0.988537447888908,0.8168694466710951
58,2,ADASYN,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.5739011077649456,0.3867739324856909,0.9896710218420428,0.8126019963097948
59,2,ADASYN,RandomUnderSampler,0.2,2,0.4,0.567173179853677,0.3813947727620488,0.9881630143205722,0.8124205967102983
60,2,SVMSMOTE,RandomUnderSampler,0.01,1,0.01,0.8004768637602332,0.5247291151166983,0.9986293635014527,0.7752557306987209
61,2,SVMSMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.7838247118758208,0.5100922249766779,0.9984613921225889,0.7792409880151465
62,2,SVMSMOTE,RandomUnderSampler,0.01,1.5,0.015,0.7654387197072426,0.48509424371664617,0.9982732659550636,0.7789789562595462
63,2,SVMSMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.7509550470549222,0.4865653734812123,0.9981120128390869,0.7870569360068211
64,2,SVMSMOTE,RandomUnderSampler,0.01,2,0.02,0.7358086123149372,0.4731023850426364,0.9965618722787759,0.782769327606495
65,2,SVMSMOTE,RandomUnderSampler,0.05,1,0.05,0.7117163161644471,0.5030426707227359,0.9541566317885889,0.7913445509076436
66,2,SVMSMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.6723875476915929,0.4884127090518634,0.9386931337496212,0.7991806406871036
67,2,SVMSMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.6449638433922493,0.46953450924781137,0.9342412059501065,0.7988984573929734
68,2,SVMSMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.6318512740580489,0.47077510211868207,0.9340683419367051,0.8110221685737521
69,2,SVMSMOTE,RandomUnderSampler,0.05,2,0.1,0.6154334432142117,0.47411501862568917,0.9311244202141065,0.8192345601734259
70,2,SVMSMOTE,RandomUnderSampler,0.1,1,0.1,0.680563079974692,0.5027738844937162,0.9251999916068689,0.7993822210773631
71,2,SVMSMOTE,RandomUnderSampler,0.1,1.25,0.125,0.6536401306737871,0.4862636343469968,0.9194483459093985,0.7950542965989851
72,2,SVMSMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.6361549492519067,0.4790448220200497,0.9205819195013947,0.803125598176718
73,2,SVMSMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.6177445586796971,0.4659020250436742,0.9148974622110144,0.802903872748425
74,2,SVMSMOTE,RandomUnderSampler,0.1,2,0.2,0.5995638375166503,0.4670075310663871,0.9105951769911905,0.8150074226399295
75,2,SVMSMOTE,RandomUnderSampler,0.2,1,0.2,0.6743071517351387,0.5063976357619011,0.9156383563448294,0.7953566541833821
76,2,SVMSMOTE,RandomUnderSampler,0.2,1.25,0.25,0.6464179123405044,0.4970506929172875,0.9030839419191063,0.7952155511604484
77,2,SVMSMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.6347448100139627,0.4950576423592108,0.9070099766095732,0.8033271493147442
78,2,SVMSMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.6175167837748442,0.48832076448612605,0.9000056437434661,0.8032666881986589
79,2,SVMSMOTE,RandomUnderSampler,0.2,2,0.4,0.6014931265382576,0.4625700453252958,0.9024908643754939,0.8108609140122889
80,2,no_resampling,no_resampling,NA,NA,NA,0.8229724142573879,0.4951574627182738,0.9988376469856101,0.7384008432227398
