,i,fold,scaler,clip,u1,d1,u2,d2,batch,epoch,patience,lr,precision,recall,auc,mcc
228,228,3,StandardScaler,3,128,0.25,128,0.4,4096,75,20,0.001,0.54545456,0.4,0.38713476,0.45056587
229,229,3,StandardScaler,3,128,0.25,128,0.4,4096,75,40,0.001,0.65217394,0.5,0.52206194,0.5699066
230,230,3,StandardScaler,3,128,0.25,128,0.4,8192,75,20,0.001,0.7894737,0.5,0.55597895,0.6269145
231,231,3,StandardScaler,3,128,0.25,128,0.4,8192,75,40,0.001,0.7368421,0.46666667,0.49980885,0.5848638
232,232,3,StandardScaler,3,128,0.25,512,0.25,4096,75,20,0.001,0.5,0.33333334,0.45620131,0.45402735
233,233,3,StandardScaler,3,128,0.25,512,0.25,4096,75,40,0.001,0.47058824,0.26666668,0.31230736,0.31194115
234,234,3,StandardScaler,3,128,0.25,512,0.25,8192,75,20,0.001,0.5652174,0.43333334,0.48458588,0.4927817
235,235,3,StandardScaler,3,128,0.25,512,0.25,8192,75,40,0.001,0.59090906,0.43333334,0.48530975,0.5040045
236,236,3,StandardScaler,3,128,0.25,512,0.4,4096,75,20,0.001,0.68421054,0.43333334,0.4243069,0.54398096
237,237,3,StandardScaler,3,128,0.25,512,0.4,4096,75,40,0.001,0.5555556,0.33333334,0.42464542,0.46674293
238,238,3,StandardScaler,3,128,0.25,512,0.4,8192,75,20,0.001,0.5,0.36666667,0.4654959,0.42582834
239,239,3,StandardScaler,3,128,0.25,512,0.4,8192,75,40,0.001,0.54545456,0.4,0.49305585,0.4649164
240,240,3,StandardScaler,3,128,0.4,128,0.25,4096,75,20,0.001,0.8,0.4,0.5542803,0.55792785
241,241,3,StandardScaler,3,128,0.4,128,0.25,4096,75,40,0.001,0.68421054,0.43333334,0.47520995,0.5666143
242,242,3,StandardScaler,3,128,0.4,128,0.25,8192,75,20,0.001,0.7647059,0.43333334,0.5085912,0.5741912
243,243,3,StandardScaler,3,128,0.4,128,0.25,8192,75,40,0.001,0.72727275,0.53333336,0.55219156,0.62126863
244,244,3,StandardScaler,3,128,0.4,128,0.4,4096,75,20,0.001,0.61904764,0.43333334,0.453561,0.51085556
245,245,3,StandardScaler,3,128,0.4,128,0.4,4096,75,40,0.001,0.6111111,0.36666667,0.46958786,0.4964838
246,246,3,StandardScaler,3,128,0.4,128,0.4,8192,75,20,0.001,0.6666667,0.46666667,0.5630055,0.5560208
247,247,3,StandardScaler,3,128,0.4,128,0.4,8192,75,40,0.001,0.7368421,0.46666667,0.582731,0.5848638
248,248,3,StandardScaler,3,128,0.4,512,0.25,4096,75,20,0.001,1.0,0.2,0.50610805,0.44174534
249,249,3,StandardScaler,3,128,0.4,512,0.25,4096,75,40,0.001,0.625,0.33333334,0.44817877,0.45619553
250,250,3,StandardScaler,3,128,0.4,512,0.25,8192,75,20,0.001,0.64285713,0.3,0.4981376,0.4374107
251,251,3,StandardScaler,3,128,0.4,512,0.25,8192,75,40,0.001,0.6111111,0.36666667,0.47062835,0.47145137
252,252,3,StandardScaler,3,128,0.4,512,0.4,4096,75,20,0.001,0.75,0.5,0.5223994,0.61567837
253,253,3,StandardScaler,3,128,0.4,512,0.4,4096,75,40,0.001,0.64705884,0.36666667,0.42415553,0.5048749
254,254,3,StandardScaler,3,128,0.4,512,0.4,8192,75,20,0.001,0.8125,0.43333334,0.63299227,0.5920357
255,255,3,StandardScaler,3,128,0.4,512,0.4,8192,75,40,0.001,0.75,0.3,0.47913438,0.47289085
