,i,fold,scaler,clip,u1,d1,u2,d2,batch,epoch,patience,lr,precision,recall,auc,mcc
227,227,3,RobustScaler,10,128,0.25,128,0.25,8192,75,40,0.001,0.68421054,0.43333334,0.53891456,0.542813
228,228,3,RobustScaler,10,128,0.25,128,0.4,4096,75,20,0.001,0.5555556,0.33333334,0.40533113,0.4428414
229,229,3,RobustScaler,10,128,0.25,128,0.4,4096,75,40,0.001,0.68421054,0.43333334,0.4367292,0.56063485
230,230,3,RobustScaler,10,128,0.25,128,0.4,8192,75,20,0.001,0.6666667,0.46666667,0.5638024,0.5560208
231,231,3,RobustScaler,10,128,0.25,128,0.4,8192,75,40,0.001,0.6666667,0.33333334,0.42929673,0.46969646
232,232,3,RobustScaler,10,128,0.25,512,0.25,4096,75,20,0.001,0.5555556,0.33333334,0.35290283,0.43883985
233,233,3,RobustScaler,10,128,0.25,512,0.25,4096,75,40,0.001,0.61904764,0.43333334,0.41567087,0.5299541
234,234,3,RobustScaler,10,128,0.25,512,0.25,8192,75,20,0.001,0.52380955,0.36666667,0.4459567,0.43600672
235,235,3,RobustScaler,10,128,0.25,512,0.25,8192,75,40,0.001,0.5769231,0.5,0.47454572,0.53500813
236,236,3,RobustScaler,10,128,0.25,512,0.4,4096,75,20,0.001,0.54545456,0.4,0.41390932,0.49029598
237,237,3,RobustScaler,10,128,0.25,512,0.4,4096,75,40,0.001,0.6,0.4,0.39353377,0.50569093
238,238,3,RobustScaler,10,128,0.25,512,0.4,8192,75,20,0.001,0.6666667,0.4,0.39357975,0.51465094
239,239,3,RobustScaler,10,128,0.25,512,0.4,8192,75,40,0.001,0.6,0.4,0.40794826,0.48792464
240,240,3,RobustScaler,10,128,0.4,128,0.25,4096,75,20,0.001,0.64705884,0.36666667,0.4274882,0.5048749
241,241,3,RobustScaler,10,128,0.4,128,0.25,4096,75,40,0.001,0.5555556,0.16666667,0.39344302,0.34181896
242,242,3,RobustScaler,10,128,0.4,128,0.25,8192,75,20,0.001,0.68421054,0.43333334,0.51177573,0.542813
243,243,3,RobustScaler,10,128,0.4,128,0.25,8192,75,40,0.001,0.6666667,0.4,0.5031968,0.51465094
244,244,3,RobustScaler,10,128,0.4,128,0.4,4096,75,20,0.001,0.5882353,0.33333334,0.3858176,0.44860816
245,245,3,RobustScaler,10,128,0.4,128,0.4,4096,75,40,0.001,0.73913044,0.56666666,0.58966106,0.66027194
246,246,3,RobustScaler,10,128,0.4,128,0.4,8192,75,20,0.001,0.64285713,0.3,0.47106278,0.4374107
247,247,3,RobustScaler,10,128,0.4,128,0.4,8192,75,40,0.001,0.6666667,0.26666668,0.44783828,0.42000794
248,248,3,RobustScaler,10,128,0.4,512,0.25,4096,75,20,0.001,0.68421054,0.43333334,0.5003249,0.56063485
249,249,3,RobustScaler,10,128,0.4,512,0.25,4096,75,40,0.001,0.6363636,0.46666667,0.4086007,0.54618305
250,250,3,RobustScaler,10,128,0.4,512,0.25,8192,75,20,0.001,0.78571427,0.36666667,0.50062513,0.53534657
251,251,3,RobustScaler,10,128,0.4,512,0.25,8192,75,40,0.001,0.8181818,0.3,0.5195516,0.4941446
252,252,3,RobustScaler,10,128,0.4,512,0.4,4096,75,20,0.001,0.5263158,0.33333334,0.44520187,0.40156347
253,253,3,RobustScaler,10,128,0.4,512,0.4,4096,75,40,0.001,0.73333335,0.36666667,0.4251921,0.5246887
254,254,3,RobustScaler,10,128,0.4,512,0.4,8192,75,20,0.001,0.65217394,0.5,0.5807357,0.5692456
255,255,3,RobustScaler,10,128,0.4,512,0.4,8192,75,40,0.001,0.65,0.43333334,0.43985298,0.5289139
